	user	text	location	date
1285	CRUXAssetMan	CRUX's Richard Pease's interview with @hollyblack_ltc is now live ! 'Richard, manager of the CRUX European Special… https://t.co/h7d3H2dIJV	London, England	2019-07-18 15:39:56
1286	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/GB58BTPakn"		2019-07-18 15:39:18
1287	CobraCrypto	"Just bought $10 of $LTC.

When lambo?"	United States	2019-07-18 15:38:49
1288	somsirsa	Litecoin Price Analysis LTC / USD: Bounce Back https://t.co/2HyZRrNUWi	Kolkata	2019-07-18 15:38:36
1289	BoersenMedien	#Ethereum #ETH jumps 4.01% in one hour. #XRP #XRP jumps 3.37% in one hour. #Litecoin #LTC jumps 4.75% in one hour.	Berli	2019-07-18 15:38:03
1290	CryptoNaut11	👨‍🚀Tell me you bought that dip!? #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX #monero #ICX #XMR… https://t.co/k9UncyKr1t	earth	2019-07-18 15:37:55
1291	LTC_34	@Grady Indiana Hoosiers football	Indiana, USA	2019-07-18 15:37:08
1292	DerivativeD	$LTC looking so good right now.  Long #litecoin https://t.co/1GZLOK3Uq3		2019-07-18 15:36:19
1293	CryptoCryptoNe3	Litecoin Price Analysis: LTC Leads Altcoin Recovery CRYPTO CRYPTO NEWS - https://t.co/RuqIPnywsp	Planet Crypto 	2019-07-18 15:36:11
1294	webnowcompany	Litecoin has a bearish short-term bias, with the LTC / USD pair still undergoing a major downside breakout The four… https://t.co/047gwAFE5A	USA	2019-07-18 15:35:57
1295	webnowcompany	#BTC #ETH #LTC Bitcoin (BTC) has seen a sudden price surge to $10,300 after the digital currency used days swinging… https://t.co/DRB5URL195	USA	2019-07-18 15:35:43
1296	BeastlySSB	"Post LTC Mains
Purple- Mains
Red- Secondaries
Blue- Pocket
Also should I make a PT and Ness MU Chart? https://t.co/qHzUObPSkr"	Dallas, TX	2019-07-18 15:35:21
1297	Cryptoldea	"$LTC is up +4.5% to $97.35 in the last hour.
$LTC has increased +$4.37 in the past 60 minutes.
2019-07-18
#LTCTabs"		2019-07-18 15:35:08
1298	fractalPSYience	$xlm stopped out and a fast 35% spike from next target. If you held first target, good job too.  Ya'll really did d… https://t.co/lQn2C8B8EB	6th circle of hell	2019-07-18 15:34:54
1299	ScottJones1025	VERY IMPORTANT LESSON WHEN IT COMES TO CRYPTO: 👀 “Buy The Dip” instead of getting upset with the price drops! One d… https://t.co/Xyz0bNPwo1	DaRegion	2019-07-18 15:34:04
1300	bveenings	"Get 50 free $eca from my 50.000 ECA supply!

What you need to do is the following:
- retweet
- Follow… https://t.co/Miu46KXrHw"	Amsterdam area	2019-07-18 15:33:54
1301	w0lphs	Litecoin Price Analysis LTC / USD: Bounce Back https://t.co/t7YIo1v20Y https://t.co/BnzadlWmdu	Singapore, Singapore	2019-07-18 15:33:08
1302	jaminthecity	"@CryptoHour This is definitely an uptrend lol. 
Bitcoin MTD hasn't been down. 
LTC will be booming the next few months."	Atlanta, GA	2019-07-18 15:32:11
1303	mellicrypto	"@WyckoffOnCrypto Perfect btc calls👍
LTC is stabil against btc and btc made %8 so ltc/usd looks like its moved (but actually it didnt move)"	Antalya, Turkey	2019-07-18 15:32:00
1304	paulfalkowski1	Training #volunteers for #nursinghomes takes time. Now volunteers can complete an online #training course that will… https://t.co/04hYzI3Pao	Omaha, NE	2019-07-18 15:31:53
1305	Chepicap	Bitcoin back above $10K, with LTC and BSV gaining more than 10% : https://t.co/YSDNHSaRLl $BTC #Trading https://t.co/1fqWivXVu7		2019-07-18 15:31:02
1306	fractalPSYience	$eos wasn't stopped out but definitely got whiplash, was just shy of my next order. Adding to my position as soon a… https://t.co/XhRskSl5XA	6th circle of hell	2019-07-18 15:30:51
1307	cryptobuilder77	"Gang of Masked Men Raid Bitcoin Embassy in Birmingham
https://t.co/mpM2WYPun8

#btc #cryptocurrency #altcoin… https://t.co/xWJu5VGJ93"	Las Vegas, NV	2019-07-18 15:30:47
1308	robostopia	"💰 Market Cap: $280,557,147,618
👊 BTC Dominance: 65.85%
1️⃣ BTC: $10,386.92 | 1H: 9.45%
2️⃣ ETH: $223.36 | 1H: 6.3%… https://t.co/8J7cJEuA86"	World	2019-07-18 15:30:17
1309	CammyAmster	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/Rcsihl4m9J https://t.co/R4o4zRjswZ		2019-07-18 15:30:12
1310	roy_noom	"$BTC green candle 🚀

#OceanEx $OCE $VET $VTHO $ltc $eth $bch https://t.co/HLSLbQfyRZ"	Dutchy	2019-07-18 15:30:06
1311	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bDpMr2 
On #wexnz #LTC to #USD -- &gt; 102.8799, volume --&gt; 15031 
On #Cex.io #BTC… https://t.co/HJB644K5Lb"	Lausanne (Switzerland)	2019-07-18 15:30:02
1312	LTC_UD	"Team-Based Learning Revisited - @EDUCAUSEreview 
https://t.co/y1HnkD2o94"	Ground Floor of Roesch Library	2019-07-18 15:30:00
1313	umvelinqangi	Fuck bro. I want $LTC to break above 960k sats and stay there. https://t.co/RO2vOFLJRb		2019-07-18 15:29:05
1314	AaronSkloff	Over 200 Views - OneAmerica State Life Asset Care Hybrid-Combination Life and Long Term Care (LTC) Insurance Review… https://t.co/XW5YEZH1AT	Naples, FL	2019-07-18 15:29:02
1315	cdborrego	If you sell your Bitcoin, you are dumb. That is a fact unless you have an emergency. #facts #hodl #Bitcoin #BTC… https://t.co/xm9z81SnU5	179° 56′ 39.4″, +0° 2′ 46.2″	2019-07-18 15:28:45
1316	DFSScapeGoat	LTC pumping 📈📈		2019-07-18 15:28:30
1317	Ashu4AAPka	@WyckoffOnCrypto Again u nailed it.... whata call 9250$ ...stop loss .. and buying at 9.2k... LTC buying 89$ ... today...		2019-07-18 15:28:09
1318	CryptoHour	@jaminthecity Laddered in. Up about 15% and still some usdc. I’d prefer an uptrend but caution on ltc over the next 2 months	Ireland	2019-07-18 15:27:52
1319	treysorrells2	Augmented Reality App Going Live this month🔥 Check It Out before it goes viral world wide! Super cool technology!!!… https://t.co/R2GuRxNRp2	United States	2019-07-18 15:27:35
1320	cryptoexp24564A	"See Last 3 days' Premium results!!!

For more info, join https://t.co/KEiSl8OXUv

$OCN $LTC #ico $BCN #altcoins… https://t.co/zEZNMTsoan"		2019-07-18 15:27:11
1321	fractalPSYience	$xmr still just the beginning 16% and climbing #bitcoin #monero #btc #bitcoin $xrp #xrp #eth  $bnb #bnb #neo $neo… https://t.co/7u5y32AUcE	6th circle of hell	2019-07-18 15:26:41
1322	tannerg_24	Thankful for the rebound 🚀 $LTC		2019-07-18 15:26:26
1323	Crypto_Horse28	"You can also trade $btc $ltc and $eth too with the advanced order types.

For free for the next couple weeks https://t.co/F3f0jTSPAw"	NJ	2019-07-18 15:24:53
1324	cryptbuzz	Litecoin Price Analysis: LTC Leads Altcoin Recovery - https://t.co/sqZgooPStf https://t.co/sQBOt9FWln https://t.co/iRXkedCatb	overlay networks	2019-07-18 15:24:46
1325	carstenbreum	#LTC is up a lot. I think it will go to $300 within this year if not even more. Why? One reason is the upcoming hal… https://t.co/hwsI5lT8NY	Danmark	2019-07-18 15:24:13
1326	cobbers_ocean	Day 3 #ISBA25: cont. review draft regs for exploitation w. focus on; protection and preservation of the marine envi… https://t.co/03n70ejEiA	Newquay or London!	2019-07-18 15:23:55
1327	XrPwilliam	#LTC are we off finally!? #Crypto #cryptocurrency https://t.co/Sk2ULcaz21	United States	2019-07-18 15:23:31
1328	TomTomsCrypto	Congrats #Bitcoin $BTC on beating LTC's rolling volatility over time. $BTC is now officially more volatile than an… https://t.co/3YIvf1o31d		2019-07-18 15:22:58
1329	Twenty_fo_seven	@masterbtcltc Holding btc and ltc make sure you have both and not the #shitcoins, the LTC/BTC ratio is very low… https://t.co/tgQ20zmTTa		2019-07-18 15:21:39
1330	OneTwoFreee	will probably be better off just hodling $ltc at these levels rather than taking a quick profit .@360_trader 😂	Vareth Magic Institute	2019-07-18 15:21:10
1331	Roota_McGavin	@TylerSCrypto What about now After that spike.  I know understand how people read charts and do day trading. Making… https://t.co/vhShGfVErp		2019-07-18 15:21:06
1332	CoastalOakBTC	"$BTC.D 68.73% ⬆️ (+0.68%) Bitcoin dominance making up lost ground following $BTC spike above $10k.

$BTC $ETH $XRP… https://t.co/zMzFJVyXgS"	Not Financial Advice, DYOR	2019-07-18 15:21:02
1333	030EmCe	@cryptowhitewalk i bought ltc/btc yesterday. With btc raising, what would you recommend, Switch to Ltc/Usdt? Thank you for an answer		2019-07-18 15:20:51
1334	smdev3loper	Litecoin Price Analysis: LTC Leads Altcoin Recovery - https://t.co/Uq5vocanfD		2019-07-18 15:19:35
1335	BitnewsL	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/Cf8i5mS1xk https://t.co/1SRkJPfLWE	Blockchain	2019-07-18 15:19:26
1336	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/21JrEM8hhK"		2019-07-18 15:19:18
1337	kirsten_currie	@gator_bitcoin @l3l2ucelee @CryptoChartsJoe @ltc_angel @CryptOwenWilson Let's remember that the last having did not… https://t.co/QB82TOeqgX		2019-07-18 15:19:06
1338	Moo_SSB	@JbossYoshi Sleeping on you harder than you slept through pools at LTC 🙃	Houston, TX	2019-07-18 15:19:05
1339	CryptoNewsIndia	Fuck yeah!!! $BTC now above 10K and closing in on 11K. $LTC $97!  Sometimes I amaze myself. It's all about timing 😉		2019-07-18 15:19:02
1340	PantherAge1	If you are a #altcoin #developer get ready to list your #cryptocurrency on our exchange! You can use @BlockPanther2… https://t.co/viVRcJjgow		2019-07-18 15:18:54
1341	BigTexCrypto1	"Next targets are:
$LTC 105-107
$ETH 235-237
$BTC 10.9k - 11.1K (Not as clear)
Targets made using the measured moves."		2019-07-18 15:18:49
1342	RobertArtRobArt	Great entry at $78. LTC is now at 98. In 2 days. https://t.co/OPgHLTSgJi		2019-07-18 15:18:40
1343	tazzielovelygi1	"Long/Short Ethereum moves with up to 100x Leverage at PrimeXBT! 🤑🎉

Register right away and trade your $75 into $50… https://t.co/ay8eEgTyhE"	Teaticket	2019-07-18 15:18:38
1344	TheNvsibleHand	"@cryptoquotation Though not as great as some of the other quotes..  
This was my attempt  

"" In the Future- It's n… https://t.co/GUsMSY17Dd"		2019-07-18 15:18:31
1345	DaRealEZE	#litecoin to new 2019 highs before #halving long $ltc 🔥🔥🔥 #singapore #crypto #libra #bitcoin… https://t.co/YYFrQ8jjMi	Washington, USA	2019-07-18 15:18:18
1346	coin_whisperer	Sign up now to https://t.co/nlKr7xDu80 and jump on this  BITMEX killer boat before too late !!!   Safest    $ltc… https://t.co/ANMuwdozSP	moon (obviously)	2019-07-18 15:17:51
1347	LTC_FoSho	@jmckay8497 thank you for the follow 👍🏻	Hugo, MN	2019-07-18 15:17:40
1348	chadha_mayur	"@gator_bitcoin @l3l2ucelee @CryptoChartsJoe @ltc_angel @CryptOwenWilson I am with you on that! 100%

Also, Litecoin… https://t.co/awFKZ7QnGk"	Cleveland, OH	2019-07-18 15:17:35
1349	webnowcompany	#LTC #BTC Litecoin has broken the current bearish downtrend pattern after a month-long pull-back saw price levels d… https://t.co/pPAsbfsKSG	USA	2019-07-18 15:17:30
1350	gator_bitcoin	"@ltc_angel @l3l2ucelee @CryptoChartsJoe @CryptOwenWilson No @ltc_angel
WE bought the dip 😇 💪"	The Swamp🐊Go Gators! Go BTC!	2019-07-18 15:17:23
1351	LTC_FoSho	@ToysRGood That’s not even close to true- I have contractors from southern states working for me here in MN and eve… https://t.co/FfCfkwFUk4	Hugo, MN	2019-07-18 15:17:11
1352	Asadharari	@gator_bitcoin @l3l2ucelee @CryptoChartsJoe @ltc_angel @CryptOwenWilson Get em Gator!! https://t.co/ZI1jxAv9Ej		2019-07-18 15:16:50
1353	gator_bitcoin	@chadha_mayur @l3l2ucelee @CryptoChartsJoe @ltc_angel @CryptOwenWilson The ltc/btc ratios are getting better so tha… https://t.co/k4Lye6i658	The Swamp🐊Go Gators! Go BTC!	2019-07-18 15:16:28
1354	gator_bitcoin	@CryptoChartsJoe @l3l2ucelee @ltc_angel @CryptOwenWilson I’ve accumulated a LOT of it lately, I think that everyone… https://t.co/pubt23YdGL	The Swamp🐊Go Gators! Go BTC!	2019-07-18 15:15:34
1355	GigaBitcoin	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/s7VueY42Ko		2019-07-18 15:15:16
1356	ltc_angel	@gator_bitcoin @l3l2ucelee @CryptoChartsJoe @CryptOwenWilson You bought the dip	On the blockchain 00110110 001	2019-07-18 15:15:08
1357	robostopia	"💰 Market Cap: $280,441,161,807
👊 BTC Dominance: 65.85%
💚 BTC: $10361.3175334
💚 ETH: 0.02160048 BTC
💚 XRP: 0.0000310… https://t.co/0QqjU2baeu"	World	2019-07-18 15:15:02
1358	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bDpMr2 
On #Exmo #DASH to #USD -- &gt; 108.9461, volume --&gt; 2281 
On #C-Cex #LTC t… https://t.co/yg0JWUS8M6"	Lausanne (Switzerland)	2019-07-18 15:15:01
1359	Testie403	"Top 5 by Mrkt Cap
Name    Price      24Hr %    7d %
BTC     10300.8710089+6.48        -11.35    
ETH     223.176290… https://t.co/lW0coYL1Wl"		2019-07-18 15:15:01
1360	jasonclarktwit	this channel called $DGB before it made 6x. they only share high reward, low risk signals. join:… https://t.co/3iuGltG8qY		2019-07-18 15:14:16
1361	eduaidccc	"You are a Catalyst for the Future.
Join us at the #LagosTeachersConference in building a great Future.
Registration… https://t.co/IQmp4iY8LB"	Lagos	2019-07-18 15:13:33
1362	CryptoNaut11	🕵️‍♂️The 15 minute litesaber candle has reemerged! #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX… https://t.co/AhvmSVytVr	earth	2019-07-18 15:13:14
1363	julien091277	Huge #arbitrage opportunity now on $ltc : buying $ltc @ 90,75$ and selling at the same time @ 99,32 $ for an instan… https://t.co/lLYbeRFfVl	Bordeaux, France	2019-07-18 15:12:34
1364	MarcelDuPless10	@360_trader seems like LTC doesn't care much either		2019-07-18 15:12:07
1365	chadha_mayur	@gator_bitcoin @l3l2ucelee @CryptoChartsJoe @ltc_angel @CryptOwenWilson It was in 130s 2 weeks ago, to me it's more… https://t.co/FZQxakYZqo	Cleveland, OH	2019-07-18 15:11:44
1366	Abigail_189	"$LTC hit TP1, 114% Profits🚀

Don't miss your chance, join telegram- https://t.co/GHwWqQOtIv

$XLM $CRPT $XMR $REQ… https://t.co/dNsjTTJaAj"		2019-07-18 15:11:40
1367	CoinCapsAi	"#ripple #fans should #watch out for #quant #network’s #overledger 
#instaico #ripplenews #pumpanddump #bittrex #AI… https://t.co/glVqIimXki"	The World	2019-07-18 15:11:02
1368	CryptoChartsJoe	@gator_bitcoin @l3l2ucelee @ltc_angel @CryptOwenWilson Yes! We had a buy signal hit yesterday at the close for $LTC… https://t.co/rpJZyK7pX1	United States, TEXAS	2019-07-18 15:10:47
1369	CryptoManiacXX	1. Tried coinmama for the first time a couple of days ago.Tried to order ~800$ worth of LTC after already went thro… https://t.co/3iNaeKE9vp	Mooning....	2019-07-18 15:10:42
1370	CoinCapsAi	"#coinbase #deposits in the #u.k. now #takes #10 #days with #minimum #deposit #£1000 
#instaeth #cryptocurrency… https://t.co/Yjlhec4KaC"	The World	2019-07-18 15:10:03
1371	cryptogabri	"#Litecoin price analysis. Elliot waves, support and resistence. Retweet if you like 
#Crypto #cryptocurrency… https://t.co/sBd6uNkkpO"	Planet Earth	2019-07-18 15:10:03
1372	CoinLook	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/3UAgN0LKhb	USA	2019-07-18 15:10:02
1373	bitsmart_ltc	LTC $97.23 Up +$7.28 +7.49% in the last hour #litecoin #bitsmart		2019-07-18 15:09:25
1374	ChrisDMacro	Same patter on the big cap alts (that I follow) $ltc https://t.co/7tVRxL7sY9	http://bit.ly/Macropod	2019-07-18 15:09:07
1375	crypto__mak	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/HMVSJOBARP #Cryptocurrency #AltcoinNews #Altcoins #alts #binance	United Kingdom	2019-07-18 15:09:06
1376	CryptoStare	$90.4490167008 is current #Litecoin #LTC price with 1.26% loss in the last 24 hours and ranked 4 by market capitali… https://t.co/dLRumZsjdY		2019-07-18 15:09:03
1377	cryptowhitewalk	"busy day for me irl but always feels good to read these comments
$ONE
$LINK

other trades we are looking at right n… https://t.co/JXgvbfn99O"		2019-07-18 15:09:00
1378	CryptoNewswire	Litecoin Price Analysis: LTC Leads Altcoin Recovery - https://t.co/EYp5dD52x8 $LTC #finance #altcoin #bitcoin		2019-07-18 15:08:40
1379	XCH4NGE	"Why use XCH4NGE #OTC?

Professional service, great rates, deep liquidity, and Faster Payments from our corporate ba… https://t.co/BV248D3tci"	London, England	2019-07-18 15:08:27
1380	TheBitcoinNews	"Litecoin Price Analysis: LTC Leads Altcoin Recovery - https://t.co/BxCsr3zd2Y
 #bitcoin #btc #bitcoinnews… https://t.co/Vs1a3fDhD6"	The Internet	2019-07-18 15:08:25
1381	quantlabs	Once again we get 67.7 % #win ratio for #cryptocurrency trading so far this includes positions for #ltc #litecoin… https://t.co/0RUVOuM1pb	ÜT: 43.7697012,-79.3307827	2019-07-18 15:08:17
1382	ebound	Hopefully everyone bought some #LTC and #BTC at the dip 🤑 To the moon!	AZ	2019-07-18 15:08:13
1383	EdlizKelly	Our lovely LTC Health Nurse and Dudley Clinical Hub showcasing their great work at DGFT AGM and Health Fair ❤… https://t.co/2ro2xbVv1a	West Midlands, England	2019-07-18 15:06:39
1384	cyberprompt	of course.... $ltc https://t.co/y9qLXvVU0P	USA	2019-07-18 15:06:33
1385	xbtmoney	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/ZOPyNDzvK6  #XBT #BTC #Bitcoin	XBT (BTC) News Aggregator	2019-07-18 15:06:29
1386	gator_bitcoin	"Wasn’t #Litecoin just 77 yesterday? Now it’s 98📈
Gee, I wonder why that could be🤔👇
#LTC @l3l2ucelee… https://t.co/FAVy9pyDqF"	The Swamp🐊Go Gators! Go BTC!	2019-07-18 15:05:54
1387	LeonidKotlyar	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/N62xtQsOra	Worldwide	2019-07-18 15:05:50
1388	AlertTrade	LTC Halving Update and XRP Options https://t.co/TQxyG2sSQu 🏆⚽🥇 $BTC Sportsbook via ⟶ https://t.co/Yfh6NcikBA https://t.co/vsnvFYgTR4		2019-07-18 15:05:09
1389	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #BTC 9.01%, #XMR 8.62%, #NEO 8.23%, #LTC 7.77%
20… https://t.co/4Ku5QTD0Xa"		2019-07-18 15:05:05
1390	sleone_76	"I hope we all learned it.

        💰  Sell high 🔼
        💳  buy low! 🔽

No financial advice, as usual.

#BTC #ETH #XRP #LTC #Crypto"	Köln	2019-07-18 15:04:55
1391	ejrendulic	"@KevinC_LTC @glamelegance @realDonaldTrump I am sure Melania loves Trump's money. And the people who you want to ""s… https://t.co/XbukeA9i79"	Delaware, USA	2019-07-18 15:04:51
1392	w0lphs	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/lnWahiSXTY https://t.co/bClFi05orH	Singapore, Singapore	2019-07-18 15:04:37
1393	somsirsa	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/7M6GM92Zt0	Kolkata	2019-07-18 15:04:36
1394	cryptcurnews	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/R60WQJsdNP https://t.co/365JiDXn7h	Gouda, Nederland	2019-07-18 15:04:07
1395	sahlobandito	@hypebanditoss :(((( but theyre so close already, just cml, smithereens, ltc, morph, neon.... okay maybe that is kind of a long list hdjdjks	📍vanditos	2019-07-18 15:03:56
1396	kayrenee138	"@KevinC_LTC @glamelegance @realDonaldTrump There's always an exception. The M.O. of all of Trump's base is ""My voic… https://t.co/oMQUGa52Tc"	Hanford, CA	2019-07-18 15:03:28
1397	iFlopSets	Crypto events before my next poker trip in 3 weeks. $ltc halving, $drgn rebrand, $trx sun lunch with buffet. ( My 1… https://t.co/OWdoH29SDG	Seattle, WA	2019-07-18 15:03:27
1398	BresciaScott	HUGE...BTC and LTC green candles forming...	Boston	2019-07-18 15:03:14
1399	ambysmedia	Signup and get free #LTC from the world's most advanced cryptocurrency exchange https://t.co/6Ev0QG5PGW.… https://t.co/HTtcoazDuS	Akwa Ibom, Nigeria	2019-07-18 15:02:56
1400	CNMonitor	Litecoin Price Analysis: LTC Leads Altcoin Recovery via Bitcoinist #Cryptocurrency https://t.co/FE5wOwcvDr	Web	2019-07-18 15:02:29
1401	MexWatcher	"Future / Spot basis as of Fri Jul 19 00:01:26 JST 2019
#BCH : -0.23%
#XRP : 0.23%
#ETH : 0.18%
#EOS : 0.68%
#LTC :… https://t.co/vwC71bK0mN"		2019-07-18 15:01:26
1402	CoinCapsAi	"#china should take #precautions against #facebook #crypto: #ex-pboc #head 
#instaethereum #trx #altcoin #monero… https://t.co/XNjZdjV3m1"	The World	2019-07-18 15:01:03
1403	bitcoinagile	Crypto Update: Coins Turn Choppy as Bounce Continues  Hacked: Hacking Finance #btc/usd #eth/usd #litecoin #ltc/usd… https://t.co/gwVAUoyiaE	Matter Doesn't Matter	2019-07-18 15:00:52
1404	litecoin_price_	"Price of 1 LTC to USD: $97.61 (Change: +8.44 %)
Price of 1 LTC to BTC: 0.00953097 Ƀ (Change: -0.12 %)
#litecoin #LTC $LTC"	Bulgaria	2019-07-18 15:00:35
1405	coinalert_live	"#EGT - Rapid increase 1h: 8.9% V: 3.7M$ on https://t.co/yect2ma8nX 

Users are notified 1H ago via… https://t.co/c1xjw7ziQB"		2019-07-18 15:00:22
1406	CryptoGulp	"Top 5 Cryptocurrencies Prices

Bitcoin $BTC: $10,256.49 ⬆️ +8.88% 💵🚀🚀🚀🚀
Ethereum $ETH: $223.45 ⬆️ +6.84% 💰🚀🚀
XRP… https://t.co/SLGIRxDGKQ"	🌐	2019-07-18 15:00:21
1407	robostopia	"💰 Market Cap: $277,561,502,340
👊 BTC Dominance: 65.65%
1️⃣ BTC: $10,223.31 | 1H: 8.41%
2️⃣ ETH: $222.95 | 1H: 6.46%… https://t.co/99ht7Iqnki"	World	2019-07-18 15:00:18
1408	coinstats	"Litecoin - LTC
Price: $97.61
Change in 1h: +8.61%
Market cap: $6,122,047,561.00
Ranking: 4
#Litecoin #LTC"	Blockchain	2019-07-18 15:00:16
1409	coinalert_live	"#DENT - Rapid increase 1h: 14.3% V: 4.4M$ on https://t.co/fC7n9Xb8X9 

Users are notified 1H ago via… https://t.co/mgrxu1tdEd"		2019-07-18 15:00:15
1410	LTC_PRICE	Last litecoin price on bitstamp: $ 97.04		2019-07-18 15:00:12
1411	GS612	"$LTC/USD
#Litecoin

I give a long trade setup yesterday:
""#3:SET:84.5,Stop:76-78, TRGT:97/108""
This morning i descr… https://t.co/1r3TWTAm3z"	NYC-NYC	2019-07-18 15:00:09
1412	coinalert_live	"#DENT - Rapid Long Period increase 1h: 14.3% V: 4.4M$ on https://t.co/fC7n9Xb8X9 

Users are notified 1H ago via… https://t.co/Z5QphU7TEW"		2019-07-18 15:00:09
1413	BullsBlockchain	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/YA5eAlvZBl https://t.co/gWGK38ZVC3		2019-07-18 15:00:08
1414	TokenJay	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/H1xu5gqMUD #AltcoinNews #News #Newsteaser https://t.co/FLZ3NffLiF		2019-07-18 15:00:07
1415	WorldCoinIndex	Cryptocurrencies $ETH $LTC $DASH $XMR $ZCASH https://t.co/Vn54eOgqG9 https://t.co/HzESTQoc8x		2019-07-18 15:00:06
1416	cryptcoin_trade	"Litecoin: $96.55
 +8.54% (+$7.59)
High: $98.70
Low: $86.55
Volume: 24893

$LTC #LTC #litecoin"		2019-07-18 15:00:03
1417	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bDpMr2 
On #C-Cex #LTC to #USD -- &gt; 48, volume --&gt; 2 
On #Bittrex #XMR to #BTC… https://t.co/buO968EUeS"	Lausanne (Switzerland)	2019-07-18 15:00:03
1418	CoinTrendz	"Top 10 Mentions on Twitter in the last hour - $BTC $XRP $ETH $LINK $BNB $LTC $XLM $BCH $TRX $EOS 

More on… https://t.co/niGepAOilM"		2019-07-18 15:00:03
1419	cryptoticker247	"Current prices and changes in the last hour:

$BTC: $10256.49 | 8.88%
$ETH: $223.45 | 6.84%
$XRP: $0.319641 | 3.72%… https://t.co/370ZEBOu3b"		2019-07-18 15:00:02
1420	LTC_UD	"These Three Things Could Make the Difference in Getting More Girls Involved in STEM - @edu_post 
https://t.co/llZ46WPmQh"	Ground Floor of Roesch Library	2019-07-18 15:00:00
1421	devnullius	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/ULw8Y3lYES https://t.co/ZAU7IHoq5S	Altcoinworld	2019-07-18 14:59:24
1422	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXfuc3

 $BTC… https://t.co/D6ukNB1gee"		2019-07-18 14:59:18
1423	CoinCodex	🚀A sudden surge in the #crypto markets shoots $BTC back above $10,000. $ETH, $XRP, $LTC and $BCH have all seen a st… https://t.co/qx32CZaVQy		2019-07-18 14:58:58
1424	mfaisalnadeem	@bitoasis since yesterday i withdraw LTC to a other wallet but not done .more then 24 hours passed away.many mails… https://t.co/qzGsFgUHzf	islamabad	2019-07-18 14:58:50
1425	webnowcompany	Litecoin has broken the current bearish downtrend pattern after a month-long pull-back saw price levels drop around… https://t.co/RES20X9gQC	USA	2019-07-18 14:58:48
1426	Blockchain_Lama	"$XBT $BTC
Haha completely intact, 9030 was last support in it and still intact, visited there.
9900 support crossin… https://t.co/I9nNda54Hw"	Globetrotter	2019-07-18 14:58:30
1427	KlondikeRush	"🏁 $LTC 

The coin has reached the first target and we fixed almost 10% profit from this trade without any leverage,… https://t.co/8N8EQSYxre"		2019-07-18 14:58:27
1428	meowmimim	@LilCryptoGod @DenisCpoker @ltc_angel I’ll burn you some notes	Maldives	2019-07-18 14:58:03
1429	CraveCrypto	"$LTC #Litecoin Leading the way!

Breaking out of a broadening wedge but still need a close above resistance as conf… https://t.co/15uPDwdee4"		2019-07-18 14:57:27
1430	CryptoGoldfish	I bought approximately $6000 worth of $LTC yesterday after my tweet. So far in 1 day 80 to 100, lets see how long t… https://t.co/O8LV9XSGUL	United States	2019-07-18 14:57:14
1431	LilCryptoGod	@meowmimim @DenisCpoker @ltc_angel give me 20 bucks and i’ll look for you		2019-07-18 14:56:59
1432	KevinC_LTC	@glamelegance @realDonaldTrump The difference is that they love our country, our capitalism, and our ideals.	Tyler, TX	2019-07-18 14:56:50
1433	denthechild	gabe just happens to be in ibiza the same time ltc is and he’s going to go see them tn ...... I’m jealous	veggie grill	2019-07-18 14:56:50
1434	CurtisOrion	Fucking @CryptoDonAlt, man. This dude... lol $LTC	Berkeley, CA	2019-07-18 14:56:08
1435	ElixiumCrypto	"Bitcoin. 🔥🚀

👉 https://t.co/KsOfAi7Nzz 👀

Register Now &amp; Start Buying📈 &amp; Selling📉 Cryptocurrency ✅

#eth2 #Crypto… https://t.co/cWwMNjlSxf"	England, United Kingdom	2019-07-18 14:55:59
1436	cryptowoody007	@gverdian talked about $QNT being a #UUT a while back &amp; now this news of Japan to lead 'Swift Network for Crypto'.… https://t.co/iPFkpwTTPO		2019-07-18 14:55:34
