	user	text	location	date
279	SatoshiWolf	What in the actual fuck is going on here. Surely God level trolling taking place. $XRP community, you actually clai… https://t.co/s60KmG804e	Moon	2019-07-18 23:45:04
280	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bD8b2s 
On #C-Cex #LTC to #BTC -- &gt; 0.0124, volume --&gt; 60 
On #Poloniex #NMC to… https://t.co/Qia0CC5DYv"	Lausanne (Switzerland)	2019-07-18 23:45:02
281	robostopia	"💰 Market Cap: $290,661,856,399
👊 BTC Dominance: 65.66%
💚 BTC: $10706.8777833
💚 ETH: 0.02132921 BTC
💚 XRP: 0.0000303… https://t.co/19BKhFGzhl"	World	2019-07-18 23:45:02
282	nicolasmoura8	@TheCryptcDogs @b_mayza @MoonOverlord God bless my life! 65 600 XRP in 30 sec!! Great promo!!		2019-07-18 23:44:55
283	nicolasmoura8	@whipha1 @b_mayza @Ripple @Ripple_XRP1 @bgarlinghouse @CNBC @SquawkAlley God bless my life! 65 600 XRP in 30 sec!! Great promo!!		2019-07-18 23:44:50
284	nicolasmoura8	@b_mayza @stuart_xrp God bless my life! 65 600 XRP in 30 sec!! Great promo!!		2019-07-18 23:44:45
285	SpyVsSpx	@CryptoGainz1 Does using 100x leverage on $xrp count?	Moon	2019-07-18 23:44:40
286	bitcoinschannel	Is Ripple's Data on XRP Circulating Supply and Inflation Fake? Messari Report Suggests - https://t.co/F386jtIB6z		2019-07-18 23:44:13
287	Travis18150860	Just met a guy who bought $xrp at .80 and is still holding out ... didn’t even know what the price was. It can always be worse 😂	California, USA	2019-07-18 23:43:56
288	JohanHansen16	@WillyWonkaXRP Wonka. Since you know. When do you estimate xrp is at 10$? 😉 Would be great to know when i can retire 😋		2019-07-18 23:43:22
289	XRPL_Monitor	"Transaction Type: Payment
Amount: 5,000,000 XRP
Fee: 12 drops (0.000012 XRP)
Sender: rMaV5QT2ZCwVFArQ7sdQMxhtzg6mgq… https://t.co/Ju1BatJBmD"	XRPLMonitor@protonmail.com	2019-07-18 23:43:08
290	ase63series1978	LTC coming for that spot xrp. Keep dropping cents.		2019-07-18 23:43:01
291	XrpCenter	@WolfsburgMK1 @Fresh420Mr @XrpBoy @haydentiff @codetsunami @xrpscan @didduediligence @criticaI_think @SenSchumer… https://t.co/f15wt6U1bf		2019-07-18 23:42:41
292	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10689.29 $ (+1.05 %)
$ETH - 227.51 $   (+1.68 %)
$XRP - 0.32 $     (+0.7… https://t.co/e77YLwtfHz"		2019-07-18 23:42:35
293	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10705.3 $   (+0.95 %)
$ETH   - 228.42 $    (+1.6 %) 
$XRP   - 0.32 $… https://t.co/lpSlI3lPGL"		2019-07-18 23:42:29
294	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10699.19 $  (+1.14 %)
$ETH - 227.4 $     (+1.59 %)
$XRP - 0.32 $      (+… https://t.co/1QKwYukKQc"		2019-07-18 23:42:29
295	detoning_on	@XRP2112 @Cointelegraph Ok XRPARMY. Keep dreaming. Bitcoin will scale, you dont see it bc is blind in love with XRP		2019-07-18 23:42:25
296	b_mayza	"@stuart_xrp I've just received 53,700 #XRP after watching this AMAZING VIDEO!
  Meanwhile, everyone can get free… https://t.co/HnbyW0AWbq"		2019-07-18 23:42:19
297	Sondiya007	genuine question... people say that whales control the market, people that created xrp state that they want a stead… https://t.co/7x4qGIKpUm	South africa	2019-07-18 23:40:55
298	sKz_gg	"@JayedMartian @Ripple It's a smart move by Ripple as a company as they don't have to pay with ""real"" money to their… https://t.co/f24vz5IbvY"		2019-07-18 23:40:38
299	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 10,701.25$ 

1 Bitcoin Cash ( #BCH )
Dollar: 3,16.42$ 

1 Ethereum ( #ETH )
Dollar: 228.… https://t.co/bAhnAUb1Wf"		2019-07-18 23:40:32
300	CryptoWallyXRP	"We’re a lot closer to regulation coming through then we think. Only a matter of time! 

#Hodl #vet #xrp #btc #ltc #eth #xlm"		2019-07-18 23:40:13
301	XRP_YD7	@gordongekko369 You too!		2019-07-18 23:39:53
302	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXx53B

 $BTC… https://t.co/ogEfvGrUkK"		2019-07-18 23:39:21
303	MandoXrp	United Nations Security Council: Granting Ripples (xrp) token as a non security by the SEC! - Sign the Petition!… https://t.co/CtdQ6YTYBz		2019-07-18 23:39:07
304	Vcucina	"November 2017
💡💡This is when I knew🔭🚀
""AMEX Joins RippleNet""
#XRPcommunity #xrp #amex #boss #NowPlaying #clever
Cry… https://t.co/FyGRaHYKfv"	United States🇺🇸	2019-07-18 23:38:58
305	Sim86648270	@CoinMarketCap Market manipulation end of 2017 about xrp. This will be left in history.	Alexandria, VA	2019-07-18 23:38:43
306	chewiecoin	@Robert_Vladamir @RegalChicken @coinsph @BredGarlicHouse @sillyann3 @xrphellen @OzAlphaWolf @Sevans17k1 @_Crocetti_… https://t.co/FH0FIEUwE2		2019-07-18 23:38:11
307	gordongekko369	Enjoy the weekend $xrp	Zurich, Switzerland	2019-07-18 23:37:20
308	mass_adoption	@UpholdInc Thanks, and I hope we hear something from you soon. Considering how many #CSC investors also invest in… https://t.co/YMz5dyqAlG		2019-07-18 23:37:05
309	cryptochaseio	"Brad Garlinghouse of Ripple on CNBC about Libra ""Perhaps some Silicon Valley Arrogance"". 

https://t.co/TAbpKPPDYU… https://t.co/y2tT1ibPw2"	Moon	2019-07-18 23:37:00
310	IOVInvestor	@Nouriel Not true, Nouriel—SendFriend uses xRapid (XRP) to send remittances through the Phillipines / US corridor right now. :-)		2019-07-18 23:35:57
311	BrianXRPStrong	@gordongekko369 I’d say remember when I told you to buy XRP but you never did! Well this is my early retirement thx to XRP!!! 😂😂	Union, KY	2019-07-18 23:35:55
312	AgentOrren	@chainlinkmarket @Fac3less_Man And I'm bullish on both and hold both. I believe %100 in link but I also believe in… https://t.co/QRptWjBf0q	Texas, USA	2019-07-18 23:35:46
313	BeCrusaders	Via @RssBit News:  Japan is Set to Create Major Ripple (XRP)’s Competitor https://t.co/X12eIOQOQz		2019-07-18 23:35:39
314	szv6y0	@stuart_xrp @XrpYoda @xrptipbot Remember, remember...	The Sareer	2019-07-18 23:35:05
315	xrpzen2	I spy a drop coming. 🍿 ready! #xrp #xrpcommunity		2019-07-18 23:34:43
316	sKz_gg	@JayedMartian @Ripple I think it's cool if they decide to get paid in xrp but all of them will exchange most of it… https://t.co/0905JgsS9p		2019-07-18 23:34:24
317	rickeutsch	Anybody know how many payment and total transactions the last 24 hours for Ripple #xrp  ?????  It has to be less th… https://t.co/vHa0ZMkBFY		2019-07-18 23:34:09
318	PotooXr	@MakeAManOuttaU @FlowAkwa @GoldsonCarl What's the matter with charts!  I have the BEST TA!!  Follow me!!  #XRP #BTC… https://t.co/eVPVRRMsSU		2019-07-18 23:33:10
319	CiscoTrades	@Nouriel Xrp has 1 million tx daily https://t.co/tjC6Txfczw	SoFla	2019-07-18 23:32:50
320	fidlaf	@stuart_xrp @XrpYoda @xrptipbot November to Remember	Planet Earth	2019-07-18 23:32:41
321	TheGemClub	this looks pretty similar to me, could $XRP have maybe bottomed now that nobody is talking about the bottom anymore https://t.co/NWqvJBa9Iz		2019-07-18 23:32:33
322	Where2SeasMeet	@OracleOfAlts 500k XRP to give out if XRP goes to 35cents. Thats like a 150k USD giveaway #math		2019-07-18 23:32:12
323	aWebAnalysis	"Ripple XRP Current Price:
$0.326
1 Hour: 0.76 % | 24 Hours: 4.45 % | 7 Days: -1.21 %
#xrp #ripple"	New York, NY	2019-07-18 23:32:06
324	Vcucina	"#2
January 18, 2019
https://t.co/VAChm1iqVY"	United States🇺🇸	2019-07-18 23:31:55
325	Radiog3nic	@XrpYoda @stuart_xrp @xrptipbot @JoelKatz face when he sees this gif... https://t.co/K9D85TUkKF		2019-07-18 23:31:39
326	Smitty2292	Check out this YOUTUBE video... $DAPS Token broken down - A New Breed Of Privacy Cryptocurrency $BTC $ETH $LTC $XRP… https://t.co/682e1vnGek	Atlanta, Georgia	2019-07-18 23:31:07
327	thomasw97732926	@matt_feudal @INotoriousxrp I think that we are waiting for something to go down first. Financial turmoil in tradit… https://t.co/xpbDueGil4		2019-07-18 23:31:06
328	babobobobobo111	"Join our biggest pump Binance group

https://t.co/IaNDRpyUyL

$SNT $LTC $CND $BNT $OST $VEN $QTUM $XRP $DNT $ARN… https://t.co/mFskdNaMzZ"		2019-07-18 23:31:00
329	satoshi_datahub	Most know that Police are raiding and shutting down Marijuana stores because cop bosses are controlled by those who… https://t.co/MNJDzSA3dP		2019-07-18 23:31:00
330	H0wlinng	"💸  FREE $EOS   💸

So quick and easy  !!!✔
Don't miss out !!!✔

https://t.co/k4JE2Z2CPA

$BTC $ETH $LTC $TRX $BTT… https://t.co/MgIRUgG5Hx"		2019-07-18 23:30:37
331	baijorge	@Amiblocked1 @galgitron @RabbitKickClub @Rusty_XRP @BGIradji @haydentiff @bgarlinghouse @JoelKatz @nbougalis… https://t.co/kH2KLqOZSP	Zamora, Michoacán	2019-07-18 23:30:23
332	robostopia	"💰 Market Cap: $290,822,874,175
👊 BTC Dominance: 65.62%
1️⃣ BTC: $10,706.46 | 1H: 1.08%
2️⃣ ETH: $228.59 | 1H: 1.99%… https://t.co/MfZ3tVcANU"	World	2019-07-18 23:30:17
333	Ripple_XRP_Hodl	@NoLoganHere @Josh_Rager Oh, yeah, I would say no shot either, just saying if it HAD...		2019-07-18 23:30:14
334	WolfsburgMK1	@Fresh420Mr @XrpBoy @XrpCenter @haydentiff @codetsunami @xrpscan @didduediligence @criticaI_think @SenSchumer… https://t.co/IELlBbFiL5		2019-07-18 23:30:07
335	WolfsburgMK1	@Fresh420Mr @XrpBoy @XrpCenter @haydentiff @codetsunami @xrpscan @didduediligence @criticaI_think @SenSchumer… https://t.co/ZV9etTKBd7		2019-07-18 23:29:53
336	My_CryptoNews	Japan is Set to Create Major Ripple (XRP)’s Competitor https://t.co/JpbDS39iey	Bos	2019-07-18 23:29:22
337	jasonclarktwit	this channel called $DGB before it made 6x. they only share high reward, low risk signals. join:… https://t.co/uF18jfiL3k		2019-07-18 23:29:17
338	Vcucina	"Ripple, AmEx, China Connection - Why Is Ripple Being Shady?
Preventing retail FOMO?
Follow Mr. Freecoiner on Youtub… https://t.co/Nvw5XUQdu7"	United States🇺🇸	2019-07-18 23:28:55
339	WillyWonkaXRP	"“Level Playing Field” 

Hodl #XRP!! 🌎

Wonka Knows!! 🔥🔥🔥 https://t.co/JqOcrKfftH"	Wonka Factory	2019-07-18 23:28:53
340	ChartVampire	Exited the ETH short at the bottom and riding ltc and Xrp still and I just keep moving my stops higher and looking… https://t.co/l8v3j9WHx4	Vegas, USA	2019-07-18 23:28:50
341	MuscleGeek1	@bearableguy123 Libra is the snowflakes creating the snowball effect for XRP ❄️	California, USA	2019-07-18 23:28:49
342	don_barafranca	Stop fudding xrp/ripple. No one wants your poorly written articles. Starting to block this type of content right away	Antarctica	2019-07-18 23:28:21
343	OneHanSoI	"@OneHanSolo I've just received 23,900 #XRP after watching this AMAZING VIDEO!
https://t.co/fUtlvPwwsJ"		2019-07-18 23:27:35
344	XRPizzaTIME	@WietseWind @Curis_Wang @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot You are the backbone of the ecosystem. #Thank you @WietseWind		2019-07-18 23:27:30
345	XrPwilliam	Every #XRP HODL er watching Brad Garlinghouse on the mainstream media #cryptocurrency #xrparmy  #XRPcommunity  he d… https://t.co/S8uDML0X6D	United States	2019-07-18 23:27:16
346	CurrencyNews	CoinDesk: Privacy Coin Zcash Will Soon Undergo Its First ‘Friendly’ Fork – Meet Ycash #Ethereum #ETH #BTC #BCH… https://t.co/nNx3cBE4R5	London, England	2019-07-18 23:27:15
347	CurrencyNews	Bitcoin Suddenly Surges Past $10,000 as Bear Trend Dies; Factors &amp; Trends #BitcoinNews #CryptoNews… https://t.co/yTpx5g0CkQ	London, England	2019-07-18 23:27:14
348	jalinmarhaini	"Long/Short altcoin movements with up to 100x Leverage at PrimeXBT! 🤩🤩

Register now and convert your $150 into $150… https://t.co/Enh918b1VH"	Gates Mills	2019-07-18 23:27:14
349	CryptoWolfPack	"Rising wedge on the 15 min chart, break up expected. 

#blockchain #crypto #cryptocurrency #cryptocurrencynews… https://t.co/sKqOuct0yI"	blockchain	2019-07-18 23:26:51
350	devnullius	XRP Price Prediction Today: Daily (XRP) Value Forecast – July 18 https://t.co/jQeGUWn4cC	Altcoinworld	2019-07-18 23:26:13
351	mystajones	@ltcoinwhisperer @ImShillGates @CryptoBrekkie so what you are saying is XRP is worthless - got it! 🤣	Fremantle	2019-07-18 23:26:06
352	PetiteSuze	"IAM Platform Curated Retweet:

Via: https://t.co/38HnBFJJNI

Leaving this right here ... by /u/50-Foot-Taco… https://t.co/ky0I1L2LTW"		2019-07-18 23:25:39
353	PetiteSuze	The year is 2049. Ethereum 2.0 finally ships by /u/Mindreactions #bitcoin #btc #eth #ethereum #ripple #xrp #crypto… https://t.co/DEuK8zpXcU		2019-07-18 23:25:38
354	PetiteSuze	A Day in The Life by /u/omgdrones #bitcoin #btc #eth #ethereum #ripple #xrp #crypto #cryptocurrency #memes… https://t.co/ngoqH9pbX9		2019-07-18 23:25:38
355	PetiteSuze	Not Seen THIS Since The Bull Run Began! - Bitcoin Meme Review by /u/jaggedsoft #bitcoin #btc #eth #ethereum #ripple… https://t.co/vwubX0lkiF		2019-07-18 23:25:36
356	PetiteSuze	The year is 2049. Ethereum 2.0 finally ships by /u/Mindreactions #bitcoin #btc #eth #ethereum #ripple #xrp #crypto… https://t.co/KjJ8pcYRqr		2019-07-18 23:25:33
357	XrpYoda	@stuart_xrp @xrptipbot Thanks for the tip https://t.co/agNSHv6UWx	In Your phone	2019-07-18 23:25:28
358	XrpYoda	@stuart_xrp @xrptipbot The only thing that would make sense is a deadline or an achievement unlocked “experience ri… https://t.co/wlpJbm6y5J	In Your phone	2019-07-18 23:25:06
359	ParichaySidana	"$LTC hit TP1, 114% Profits🚀

For free signals, join telegram https://t.co/oDKWodRg8b

$CVT $ETN $NEO $XTZ $TRUE… https://t.co/xx6Nc9xenT"	Chandigarh, India	2019-07-18 23:24:32
360	Rob92608209	@JoChristianaire @Shahilacom @Rhythmtrader Typical blinded xrp fan boy, hope you've got some real crypto to offset the xrp shit 😉	United Kingdom	2019-07-18 23:24:15
361	IdeasPrime	"XRP/USD | $XRPUSD | $XRP $USD

Get ready to short XRP down to 22 cents.

Long or short it on WCX:… https://t.co/ebrDmWjDLo"	London, England	2019-07-18 23:24:01
362	XRPPanda	Been watching the BTC/XRP pair in BTC bear period. It’s amazing how in sync XRPBTC chart is with XRPUSD if bitcoin… https://t.co/2rAer9K2x4		2019-07-18 23:23:59
363	cryptogryphon	Nouriel Roubini accuses BitMEX of skirting regulations and enabling illicit activities following a debate with BitM… https://t.co/RGqu3rFugN	Canada	2019-07-18 23:23:40
364	MarketOmega	@this_toxic @DDOLLAZ83 It's possible, but in my opinion, $XRP will pump larger than a lot of lower circulating supply cryptos	TX	2019-07-18 23:23:20
365	DramaXrp	@CKJCryptonews Those’ll be the days when XRP reaches at least triple digits ;)		2019-07-18 23:23:10
366	parth_shanker	"$XRP hit TP3, 67% Profits(10x)

Don't miss your chance, join telegram- https://t.co/gGzu4O9Jva

$XLM $BTC $AGI $ETH… https://t.co/VsMujsNmK3"	Tempe, AZ	2019-07-18 23:22:37
367	1000bonesXrp	Big shout out to my brother @XRPcryptowolf ✊he deep dives and finds more articles and hidden gems of #Ripple and… https://t.co/PeSfKgdvhx	Kansas City, MO	2019-07-18 23:22:28
368	_CryptoCrazy_	"Ripple XRP: Ripple, AmEx, China Connection - Why Is Ripple Being Shady? https://t.co/lphRHAoUnj via @YouTube 
Pleas… https://t.co/20L5GRXtbw"	Tennessee, USA	2019-07-18 23:22:24
369	PotooXr	"@theifoncross bla bla bla Bitcoin bla bla bla....these reporters are clueless. 

Everyone here with #XRP will be ri… https://t.co/O6nyeEjUw8"		2019-07-18 23:21:52
370	Zepp_01	@Rob_Cash71 They're going to have tough regulations on anything that they feel they can't control, it will drag on… https://t.co/AepPbrFSR3		2019-07-18 23:21:37
371	stuart_xrp	"@XrpYoda Swell 2017  October 16-18 Toronto  

Swell 2018 October 01-02 San Francisco 

Swell 2019 November 07-08 Si… https://t.co/YeUSBniCbC"	Past, Present and Future	2019-07-18 23:21:15
372	sean_chertov	@ripple Is blatantly hosing the “Xrp army” of sheep and it’s hilarious. They could care less about the price of Xrp… https://t.co/wGyfy7C1Cg	Brooklyn, NYC	2019-07-18 23:21:00
373	_CryptoCrazy_	"Ripple/XRP News: FUD - SWIFT GPI INSTANT a Threat to Ripple/XRP https://t.co/qk27noealc via @YouTube
My friends , f… https://t.co/QeiiNJkvMc"	Tennessee, USA	2019-07-18 23:20:17
374	bigbuckor	@Curis_Wang @WietseWind @warpaul @Mr_HvD @Tom_Kuster @XRP_Fund @xrptipbot @Curis_Wang, this would be another fantas… https://t.co/nl1vtjN70k	United States	2019-07-18 23:20:15
375	airdrops_tokens	"Guide to Earn 30-1000$ Daly with $KCS Coin

https://t.co/toYN4GowFs

$BTC $ETH $ONT $DCR $XMR $VET $XTZ $ENJ $RVN… https://t.co/B1a1aiBVdM"		2019-07-18 23:20:04
376	CZephrum	"@SamuelLJackson +.01 @xrptipbot What's in your wallet? Get some #XRP in that one that says ""Bad MotherFucker"" on it 😁🤣😁🤣"	Spokane, WA	2019-07-18 23:19:57
377	chainlinkmarket	@AgentOrren @Fac3less_Man Which big corporations are using or integration xrp?  Right now link has integrations or… https://t.co/s6raRhAIbf		2019-07-18 23:19:37
378	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXx53B

 $BTC… https://t.co/fqPPjgwSl6"		2019-07-18 23:19:21
379	ARC_XRP	@HamEggsnSam @XRPElites @JoeSmo05464358 This one was up and down in minutes did you see it? https://t.co/N0VY59WWcm		2019-07-18 23:19:20
380	topcointrader	@gordongekko369 Xrp should have mooned already. It wants to go but someone keeps dumping the shit out of it. So frustrating.		2019-07-18 23:18:54
381	Vcucina	"December 22, 2018
I remember this... Do you⁉️
#xoom #Ripplenews #bridge #XRPcommunity #payments #paypal only 1 ""BOS… https://t.co/vUFRyIrKRX"	United States🇺🇸	2019-07-18 23:18:54
382	XRP_martY	@PattyB09952203 @alisonjkershaw 45 years young! Happy birthday Mrs. B!🎉🎊🎂 https://t.co/oDDUSIIBmo		2019-07-18 23:18:48
383	OnetenthRC	@xrp_news Stop saying 0doubt you bell end, you chop and change everyday depending on your mood so clearly you have doubts	Birmingham, England	2019-07-18 23:18:35
384	JayedMartian	@RestitutorOrbi1 @soserie556 @LLAMAreignbow @perucryptoXRP @digitalassetbuy @MoonLamboio @xrp_mami @XrpMr… https://t.co/7Iwn9fI5W1	United States	2019-07-18 23:18:32
385	sean_chertov	@Fac3less_Man And remember - Xrp price is controlled by ripple. 😂	Brooklyn, NYC	2019-07-18 23:17:41
386	MarketOmega	@DDOLLAZ83 Although a lot of people shit on $XRP for being centralized and whatnot, when the real altseason starts,… https://t.co/kLakiYHp9A	TX	2019-07-18 23:17:26
387	XRP_Rocket	They are on @Uphold and price is low at the moment I parted with a small amount of XRP (mostly because I like round… https://t.co/AecvPQaYvp	On the moon waiting for XRP	2019-07-18 23:17:17
388	marshal_xrp_moe	@MsKorinne At least you  have options passing up on them, I don't even know where to look anymore lol	United States	2019-07-18 23:17:15
389	cryptogotham	"#Crypto #cryptocurrency #bitcoin #btc #Ethereum #eth #Litecoin #XRP $PCL $NPXS
Looks like ETF is going to get appro… https://t.co/ao8CmGTICk"	nowhere	2019-07-18 23:16:57
390	XrpJpy	XRP to JPY Price ¥34.69637808 #xrp #coincheck #リップル		2019-07-18 23:16:40
391	wbk182	@XRPtheone Ye and i sold my mansion in monaco and my private airport company with 2 lambos and 4 bentleys for more xrp	Argentina	2019-07-18 23:16:35
392	chainlinkmarket	@AgentOrren @Fac3less_Man Remember, Ripple is not Xrp.		2019-07-18 23:16:19
393	InfoProNetwork	"IAM Platform Curated Retweet:

Via: https://t.co/SsHdbEP2d2

Leaving this right here ... by /u/50-Foot-Taco… https://t.co/MxinCo1s2L"	Worldwide	2019-07-18 23:16:05
394	InfoProNetwork	"IAM Platform Curated Retweet:

Via: https://t.co/jc99qoUTD7

Institutional demand for Bitcoin and Ethereum causes G… https://t.co/DpGXNpt3cY"	Worldwide	2019-07-18 23:16:05
395	InfoProNetwork	"IAM Platform Curated Retweet:

Via: https://t.co/r7lXreGtb3

Which #cryptocurrency is 20 times faster than #xrp com… https://t.co/na8JCLDnFj"	Worldwide	2019-07-18 23:16:04
396	DramaXrp	@CKJCryptonews I never bought a coin without reading its white paper to understand what kind of unique utility it c… https://t.co/8E9ee2lNVR		2019-07-18 23:15:56
397	Jaspero_B	United Nations Security Council: Granting Ripples (xrp) token as a non security by the SEC! - Sign the Petition!… https://t.co/AJvgYHNDbR	Friesland, Weststellingwerf	2019-07-18 23:15:52
398	JeanKimley	Patience will be rewarded!!! #XRP https://t.co/lgiTRveTey https://t.co/f5cHSXYEvL	Washington, DC	2019-07-18 23:15:50
399	TonyMFHall	"My #Crypto wallet right now... 

#BTC-👑 #ETH-😍 #LTC-💣 #XRP-👿 #TRX-👦 #ADA-👷 #BCH-😎 #BSV-🏄 #XLM-🙋 #DAI-👋 #BAT-☝ #DOGE… https://t.co/Lamz6hdyJe"	470-231-7985	2019-07-18 23:15:25
400	XrpYoda	@SquawkCNBC @stevenmnuchin1 Unbelievable ‼️ you joking me @AlexCobb_ @digitalassetbuy @jungleincxrp… https://t.co/Tdlsg3ATfr	In Your phone	2019-07-18 23:15:15
401	robostopia	"💰 Market Cap: $289,083,981,699
👊 BTC Dominance: 65.66%
💚 BTC: $10651.2876593
💚 ETH: 0.02116458 BTC
💚 XRP: 0.0000304… https://t.co/J31CkMZQn0"	World	2019-07-18 23:15:05
402	Jaspero_B	United Nations Security Council: Granting Ripples (xrp) token as a non security by the SEC! - Sign the Petition!… https://t.co/FUZ31ZNdtd	Friesland, Weststellingwerf	2019-07-18 23:15:02
403	JamesMalpass12	@XRP_ANDY Depending on when you bought it I can see that	Georgia, USA	2019-07-18 23:14:56
404	SnooviaZ	"Binance is the fastest growing crypto exchange in the world. Large selection of coins

Check here:… https://t.co/s3gullHvfU"		2019-07-18 23:14:48
405	Harry96690238	@Ripple @bgarlinghouse @CNBC @SquawkAlley Can you dip lower so I can buy? I feel like xrp is a little overvalued at the moment		2019-07-18 23:14:21
406	JayedMartian	"@sKz_gg @Ripple True.

But those employees are individuals making their own independent investment/monetary decisio… https://t.co/sokgx0mH21"	United States	2019-07-18 23:14:20
407	Swahilipages	XRP still down over 88% from its ATH, whereas Ripple made half a billion dollars “dumping” on investors… https://t.co/uwWzGr2nX8		2019-07-18 23:14:15
408	HFcreate	What are you most bullish on? #bitcoin #btc #eth #xrp https://t.co/6JzDU4Yeef		2019-07-18 23:13:47
409	bitcns	Japan is Set to Create Major Ripple (XRP)’s Competitor https://t.co/rcF8ObX8Qp	Italy	2019-07-18 23:13:39
410	SahilYa03470546	"$MATIC TP3 hit, 38% Profits

For Free crypto signals https://t.co/WzRaxYjt9V

$ZEC $BTC $GRS $QLC $PZM $GNO $GBYTE… https://t.co/6mNCEeTV17"		2019-07-18 23:13:33
411	Lionel46294550	@seihi8XRP @Marian_XRP_hodl Liquidity is different now ? 😜 https://t.co/WauDoZdRWi	London, England	2019-07-18 23:13:14
412	Jordan_XRP	@Jay_SPQR Watch neuralink presentation on YouTube. It gives you insight into the team,tech, ethics, so on. They are… https://t.co/gK3remMePw	England, United Kingdom	2019-07-18 23:13:00
413	gtelegramer	@BitrueOfficial Happy 1st birthday @bitrue more xrp shower to come for the #XRPcommunity	Jeddah, Kingdom of Saudi Arabia	2019-07-18 23:12:48
414	Jesperbloch2	"@goFaast 1 - $Btc
2 - $Ltc
3 - $Xrp
4 - $Hot
5 - $Neo (only because of the dopest name in blockchain 🤘"	Frederiksberg, Danmark	2019-07-18 23:12:47
415	xrpgb	@bruckorb @nowthisnews @AOC I guess you're unfamiliar with XRP then	London, England	2019-07-18 23:12:43
416	ERcrypto74	@BredGarlicHouse Guess we won’t get answers here but if we (retail) are still  the main buyers of XRP I suspect as… https://t.co/DnScBUFsrv		2019-07-18 23:12:33
417	XrpYoda	@SquawkCNBC @stevenmnuchin1 So Steve is basically talking about #xrp but he can’t say it because of NDA’s so.... I said it for him	In Your phone	2019-07-18 23:12:14
418	Sumrealguy1	@xrptwin @xrptipbot @G_xrp @JamesMalpass12 @KickBoyTriple @1000bonesXrp Thank you My Friend	Fairfield, OH	2019-07-18 23:11:39
419	Zepp_01	@JamesMalpass12 Yeah, but I've more than made up for it by stuffing the heck out of my XRP bags over the last two y… https://t.co/ib6KU2OpfT		2019-07-18 23:11:06
420	Hanakookie1	@ZerpHound @jgettbtc @SquawkCNBC @PatrickMcHenry Bitcoin is not all about the tech. The best tech usually never win… https://t.co/A89GhSfqcj	Bolivia	2019-07-18 23:10:43
421	coin_whisperer	Sign up now to https://t.co/nlKr7xlSJq and jump on this  BITMEX killer boat before too late !   $BTC $ETH $LTC… https://t.co/jws2pEszBm	moon (obviously)	2019-07-18 23:10:40
422	XrpBoy	I haven’t been on in a while, not like it matters, it’s detox for me .... but circumstances have led me to a genera… https://t.co/1wrP6GtVeW	New York, USA	2019-07-18 23:10:38
423	Azhariqbal88	@JohnLegere When will you start accepting xrp ripple as a method of payment?		2019-07-18 23:10:29
424	PattyB09952203	@XRP_martY @alisonjkershaw Thank you! What a great way to end the 45th year of my life! Banging out fish! I love this life 😍	New York, USA	2019-07-18 23:10:21
425	find_crypto	"💸  FREE $EOS   💸

So quick and easy  !!!✔
Don't miss out !!!✔

$BTC $ETH $LTC $TRX $BTT $XRP
$BCH $BNB $ICX $ATOM… https://t.co/gKArr0ODDY"	Blockchain	2019-07-18 23:10:09
426	Amiblocked1	@galgitron @RabbitKickClub @baijorge @Rusty_XRP @BGIradji @haydentiff @bgarlinghouse @JoelKatz @nbougalis… https://t.co/CfPO7awhCn	Australia	2019-07-18 23:09:34
427	PotooXr	"@KevinTaft50 Not sure you know what you're talking about. I helped you out.
 #XRP #BTC $XRP $BTC https://t.co/zEjkZ7tUYM"		2019-07-18 23:09:29
428	danielalegrepaz	G7 approves Japans cryptocurrency based Swift alternative that is planned to be ready in the next few years. So thi… https://t.co/OOpbLtKUK5		2019-07-18 23:09:06
429	XRP_martY	@PattyB09952203 @alisonjkershaw That’s awesome! Best of luck @PattyB09952203 https://t.co/wInxAYeCPb		2019-07-18 23:09:05
430	Striks69	"@VitalikButerin I've just received 32000 #XRP after watching this AMAZING VIDEO!
  Meanwhile, everyone can get free… https://t.co/4v7Hw9QUmN"		2019-07-18 23:08:48
431	Syn878	@BankXRP @BradSherman @facebook @Ripple Agree, xrp is solving the same issue working with banks, not circumventing then.	North Carolina, USA	2019-07-18 23:08:47
432	PerleBlancheMtl	The year is 2049. Ethereum 2.0 finally ships by /u/Mindreactions #bitcoin #btc #eth #ethereum #ripple #xrp #crypto… https://t.co/Td2tmHEOXW	Montréal, Québec, Canada	2019-07-18 23:08:35
433	PerleBlancheMtl	A Day in The Life by /u/omgdrones #bitcoin #btc #eth #ethereum #ripple #xrp #crypto #cryptocurrency #memes… https://t.co/abOvv1q6n3	Montréal, Québec, Canada	2019-07-18 23:08:34
